G01,118,630,0,0,1783951200,1783951200,1783950006,2.65596310245901E+07,1.80683098733425E-03,9.57124605910218E-01,7.55055388916243E-01,1.91771154392618E-01,-2.47792625447752E+00,4.68269505304487E-09,-8.26855870437355E-09,3.04298389535064E-10,3.20281250000000E+02,1.46281250000000E+02,7.55116343498230E-06,3.06591391563416E-06,5.58793544769287E-09,-3.72529029846191E-08,1.36800000000000E+05,4.00000000000000E+00,2.23486684262753E-04,-9.66338120633736E-12,0.00000000000000E+00,-8.84756445884705E-09,1,0
ALM,G24,0,2427,2.65594077528229E+07,-1.28579139709473E-02,9.35502977182022E-01,-2.57272733831747E+00,1.16013776055441E+00,-1.59133579025456E+00,-7.84032658107244E-09,3.19488000000000E+05,6.67572021484375E-05,1.81898940354586E-11
ALM,G25,0,2427,2.65595839009383E+07,1.28874778747559E-02,9.46606361556835E-01,-1.43831746159269E+00,1.16176499359234E+00,2.87557806435154E+00,-8.17176895840641E-09,3.19488000000000E+05,6.58035278320312E-05,-3.63797880709171E-12
ALM,G26,0,2427,2.65607716577647E+07,1.11842155456543E-02,9.27371680583738E-01,-1.51541647449319E+00,7.20457895677491E-01,1.99810510100623E+00,-8.34320467082053E-09,3.19488000000000E+05,-2.86102294921875E-06,-3.63797880709171E-12
ALM,G27,0,2427,2.65597701152954E+07,1.43246650695801E-02,9.51040524771817E-01,-3.84087292583141E-01,9.01300973020406E-01,3.22814572191250E-01,-7.89747181854382E-09,3.19488000000000E+05,7.62939453125000E-06,0.00000000000000E+00
ALM,G28,0,2427,2.65592970314493E+07,5.14984130859375E-04,9.62173869708894E-01,-2.48536720734879E+00,-3.31911722415501E-01,-1.85609802799021E+00,-7.63460372617550E-09,2.33472000000000E+05,-5.14984130859375E-05,1.09139364212751E-11
ALM,G29,0,2427,2.65600217573557E+07,3.67593765258789E-03,9.60340283298374E-01,-2.92800829929842E-01,2.86168385360189E+00,5.26186119821095E-02,-7.68031991615260E-09,2.33472000000000E+05,-3.52859497070312E-05,7.27595761418342E-12
ALM,G30,0,2427,2.65599563303053E+07,8.21781158447266E-03,9.36599533760863E-01,-2.47282346894316E+00,-2.25952598703546E+00,-2.85755641164308E+00,-7.88604277104954E-09,3.19488000000000E+05,8.96453857421875E-05,1.45519152283668E-11
ALM,G31,0,2427,2.65593926544402E+07,1.08942985534668E-02,9.54935397866058E-01,-2.43635360002102E+00,9.73483832160510E-01,2.65417175626724E+00,-7.69174896364687E-09,2.33472000000000E+05,-1.90734863281250E-06,3.63797880709171E-12
ALM,G32,0,2427,2.65588692464926E+07,9.44852828979492E-03,9.69717939286816E-01,2.76666318136949E+00,-1.97141960270526E+00,8.23723340137750E-01,-7.90890086603809E-09,3.19488000000000E+05,5.81741333007812E-05,2.18278728425503E-11
ALM,R01,0,-1.75476074218750E-04,1.60076887328320E+00,3.55961440251354E-02,4.20570373535156E-04,4.35267048562552E-01,2.21685312500000E+04,-2.65616601562500E+03,1.83105468750000E-04,1
ALM,R02,0,-1.14440917968750E-05,1.28794165452245E+00,4.27447341811806E-02,2.02083587646484E-03,-2.32541900063539E+00,2.70915000000000E+04,-2.65602929687500E+03,1.22070312500000E-04,-4
ALM,R03,0,-1.90734863281250E-05,8.82740030191209E-01,4.01261810393602E-02,1.95407867431641E-03,-2.23222966777134E+00,3.24710000000000E+04,-2.65615234375000E+03,1.83105468750000E-04,5
