wall_time_unix,wall_time_local,gnss_time_gpst,gnss_lat_deg,gnss_lon_deg,gnss_h_m,tca_time,tca_lat_deg,tca_lon_deg,tca_h_m
1787575430.899,2026-08-24 17:43:50,2021-06-19 10:06:36.400,37.3527206000,-121.9157729600,20.1570,,,,
1787575430.999,2026-08-24 17:43:50,2021-06-19 10:06:36.500,37.3527205700,-121.9157731700,20.0470,,,,
1787575431.099,2026-08-24 17:43:51,2021-06-19 10:06:36.600,37.3527205700,-121.9157730000,20.1250,,,,
1787575431.200,2026-08-24 17:43:51,2021-06-19 10:06:36.700,37.3527205500,-121.9157728300,20.0860,,,,
1787575431.301,2026-08-24 17:43:51,2021-06-19 10:06:36.800,37.3527206200,-121.9157728700,20.0560,,,,
1787575431.402,2026-08-24 17:43:51,2021-06-19 10:06:36.900,37.3527205000,-121.9157728300,20.1170,,,,
1787575431.502,2026-08-24 17:43:51,2021-06-19 10:06:37.000,37.3527210100,-121.9157726900,20.1710,,,,
1787575431.603,2026-08-24 17:43:51,2021-06-19 10:06:37.100,37.3527210300,-121.9157724600,20.0890,,,,
1787575431.704,2026-08-24 17:43:51,2021-06-19 10:06:37.200,37.3527212200,-121.9157726400,20.0690,,,,
1787575431.805,2026-08-24 17:43:51,2021-06-19 10:06:37.300,37.3527211700,-121.9157725600,20.2230,,,,
1787575431.906,2026-08-24 17:43:51,2021-06-19 10:06:37.400,37.3527211300,-121.9157723800,20.1960,,,,
1787575432.007,2026-08-24 17:43:52,2021-06-19 10:06:37.500,37.3527210100,-121.9157724400,20.0840,,,,
1787575432.107,2026-08-24 17:43:52,2021-06-19 10:06:37.600,37.3527210400,-121.9157723200,20.1380,,,,
1787575432.208,2026-08-24 17:43:52,2021-06-19 10:06:37.700,37.3527213900,-121.9157722000,20.2950,,,,
1787575432.309,2026-08-24 17:43:52,2021-06-19 10:06:37.800,37.3527212600,-121.9157721900,20.1910,,,,
1787575432.409,2026-08-24 17:43:52,2021-06-19 10:06:37.900,37.3527211300,-121.9157721500,20.2360,,,,
1787575432.510,2026-08-24 17:43:52,2021-06-19 10:06:38.000,37.3527212400,-121.9157721400,20.2420,,,,
1787575432.610,2026-08-24 17:43:52,2021-06-19 10:06:38.100,37.3527212800,-121.9157720500,20.3100,,,,
1787575432.711,2026-08-24 17:43:52,2021-06-19 10:06:38.200,37.3527213200,-121.9157722900,20.2790,,,,
1787575432.812,2026-08-24 17:43:52,2021-06-19 10:06:38.300,37.3527210400,-121.9157722000,20.3530,,,,
1787575432.912,2026-08-24 17:43:52,2021-06-19 10:06:38.400,37.3527211500,-121.9157719600,20.4490,,,,
1787575433.012,2026-08-24 17:43:53,2021-06-19 10:06:38.500,37.3527211200,-121.9157721800,20.2450,,,,
1787575433.113,2026-08-24 17:43:53,2021-06-19 10:06:38.600,37.3527211300,-121.9157724100,20.2540,,,,
1787575433.215,2026-08-24 17:43:53,2021-06-19 10:06:38.700,37.3527208800,-121.9157723600,20.2700,,,,
1787575433.315,2026-08-24 17:43:53,2021-06-19 10:06:38.800,37.3527207500,-121.9157724400,20.2090,,,,
1787575433.415,2026-08-24 17:43:53,2021-06-19 10:06:38.900,37.3527205500,-121.9157724200,20.1260,,,,
1787575433.516,2026-08-24 17:43:53,2021-06-19 10:06:39.000,37.3527208600,-121.9157726600,20.0850,,,,
1787575433.617,2026-08-24 17:43:53,2021-06-19 10:06:39.100,37.3527210400,-121.9157723500,20.2620,,,,
1787575433.718,2026-08-24 17:43:53,2021-06-19 10:06:39.200,37.3527210800,-121.9157725300,20.1330,,,,
1787575433.819,2026-08-24 17:43:53,2021-06-19 10:06:39.300,37.3527208700,-121.9157724600,20.1150,,,,
1787575433.929,2026-08-24 17:43:53,2021-06-19 10:06:39.500,37.3527212500,-121.9157725700,20.1500,,,,
1787575434.037,2026-08-24 17:43:54,2021-06-19 10:06:39.600,37.3527213900,-121.9157725900,20.0950,,,,
1787575434.138,2026-08-24 17:43:54,2021-06-19 10:06:39.700,37.3527214200,-121.9157723600,20.0600,,,,
1787575434.239,2026-08-24 17:43:54,2021-06-19 10:06:39.800,37.3527213700,-121.9157721700,20.1430,,,,
1787575434.339,2026-08-24 17:43:54,2021-06-19 10:06:39.900,37.3527214100,-121.9157725600,20.0580,,,,
1787575434.440,2026-08-24 17:43:54,2021-06-19 10:06:40.000,37.3527214200,-121.9157727600,19.9120,,,,
1787575434.541,2026-08-24 17:43:54,2021-06-19 10:06:40.100,37.3527215100,-121.9157726100,19.9250,,,,
1787575434.642,2026-08-24 17:43:54,2021-06-19 10:06:40.200,37.3527214400,-121.9157726900,19.9530,,,,
1787575434.743,2026-08-24 17:43:54,2021-06-19 10:06:40.300,37.3527213000,-121.9157728700,19.8950,,,,
1787575434.843,2026-08-24 17:43:54,2021-06-19 10:06:40.400,37.3527214600,-121.9157728400,19.9260,,,,
1787575434.944,2026-08-24 17:43:54,2021-06-19 10:06:40.500,37.3527215400,-121.9157727600,20.0050,,,,
1787575435.044,2026-08-24 17:43:55,2021-06-19 10:06:40.600,37.3527214500,-121.9157730300,19.9690,,,,
1787575435.145,2026-08-24 17:43:55,2021-06-19 10:06:40.700,37.3527215800,-121.9157729200,19.9280,,,,
1787575435.245,2026-08-24 17:43:55,2021-06-19 10:06:40.800,37.3527216900,-121.9157728900,19.9870,,,,
1787575435.346,2026-08-24 17:43:55,2021-06-19 10:06:40.900,37.3527216100,-121.9157726800,20.0550,,,,
1787575435.446,2026-08-24 17:43:55,2021-06-19 10:06:41.000,37.3527219100,-121.9157728400,19.8750,,,,
1787575435.546,2026-08-24 17:43:55,2021-06-19 10:06:41.100,37.3527218000,-121.9157726200,19.8870,,,,
1787575435.647,2026-08-24 17:43:55,2021-06-19 10:06:41.200,37.3527217200,-121.9157726400,20.0030,,,,
1787575435.748,2026-08-24 17:43:55,2021-06-19 10:06:41.300,37.3527214900,-121.9157726400,20.0090,,,,
1787575435.849,2026-08-24 17:43:55,2021-06-19 10:06:41.400,37.3527215900,-121.9157725100,19.9870,,,,
1787575435.950,2026-08-24 17:43:55,2021-06-19 10:06:41.500,37.3527217100,-121.9157724300,19.9860,,,,
1787575436.050,2026-08-24 17:43:56,2021-06-19 10:06:41.600,37.3527217600,-121.9157724900,20.1550,,,,
1787575436.151,2026-08-24 17:43:56,2021-06-19 10:06:41.700,37.3527219200,-121.9157726100,20.1040,,,,
1787575436.252,2026-08-24 17:43:56,2021-06-19 10:06:41.800,37.3527216200,-121.9157724700,20.1360,,,,
1787575436.352,2026-08-24 17:43:56,2021-06-19 10:06:41.900,37.3527216300,-121.9157722800,20.2880,,,,
1787575436.453,2026-08-24 17:43:56,2021-06-19 10:06:42.000,37.3527215500,-121.9157723600,20.1840,,,,
1787575436.554,2026-08-24 17:43:56,2021-06-19 10:06:42.100,37.3527218100,-121.9157726100,20.1410,,,,
1787575436.655,2026-08-24 17:43:56,2021-06-19 10:06:42.200,37.3527217400,-121.9157725700,20.1180,,,,
1787575436.756,2026-08-24 17:43:56,2021-06-19 10:06:42.300,37.3527214600,-121.9157724100,20.1550,,,,
1787575436.857,2026-08-24 17:43:56,2021-06-19 10:06:42.400,37.3527214500,-121.9157724700,19.9780,,,,
1787575436.957,2026-08-24 17:43:56,2021-06-19 10:06:42.500,37.3527217100,-121.9157727000,19.9070,,,,
1787575437.057,2026-08-24 17:43:57,2021-06-19 10:06:42.600,37.3527218300,-121.9157728800,20.0260,,,,
1787575437.158,2026-08-24 17:43:57,2021-06-19 10:06:42.700,37.3527218600,-121.9157726700,20.0770,,,,
1787575437.258,2026-08-24 17:43:57,2021-06-19 10:06:42.800,37.3527214800,-121.9157726800,20.0200,,,,
1787575437.359,2026-08-24 17:43:57,2021-06-19 10:06:42.900,37.3527214000,-121.9157728200,20.0240,,,,
1787575437.460,2026-08-24 17:43:57,2021-06-19 10:06:43.000,37.3527218700,-121.9157728700,20.1090,,,,
1787575437.561,2026-08-24 17:43:57,2021-06-19 10:06:43.100,37.3527216100,-121.9157728800,20.0410,,,,
1787575437.661,2026-08-24 17:43:57,2021-06-19 10:06:43.200,37.3527215200,-121.9157728000,19.9640,,,,
1787575437.762,2026-08-24 17:43:57,2021-06-19 10:06:43.300,37.3527215700,-121.9157727800,19.9910,,,,
1787575437.863,2026-08-24 17:43:57,2021-06-19 10:06:43.400,37.3527218900,-121.9157726000,20.0680,,,,
1787575437.963,2026-08-24 17:43:57,2021-06-19 10:06:43.500,37.3527219300,-121.9157728800,19.9000,,,,
1787575438.064,2026-08-24 17:43:58,2021-06-19 10:06:43.600,37.3527218000,-121.9157729800,19.9170,,,,
1787575438.164,2026-08-24 17:43:58,2021-06-19 10:06:43.700,37.3527218100,-121.9157727800,19.9630,,,,
1787575438.265,2026-08-24 17:43:58,2021-06-19 10:06:43.800,37.3527214900,-121.9157727500,19.9530,,,,
1787575438.366,2026-08-24 17:43:58,2021-06-19 10:06:43.900,37.3527215900,-121.9157729600,19.9260,,,,
1787575438.467,2026-08-24 17:43:58,2021-06-19 10:06:44.000,37.3527216100,-121.9157728500,19.9000,,,,
1787575438.568,2026-08-24 17:43:58,2021-06-19 10:06:44.100,37.3527218100,-121.9157727100,20.0810,,,,
1787575438.669,2026-08-24 17:43:58,2021-06-19 10:06:44.200,37.3527216600,-121.9157728400,19.9740,,,,
1787575438.770,2026-08-24 17:43:58,2021-06-19 10:06:44.300,37.3527217800,-121.9157730200,19.9870,,,,
1787575438.870,2026-08-24 17:43:58,2021-06-19 10:06:44.400,37.3527217300,-121.9157728900,20.0410,,,,
1787575438.971,2026-08-24 17:43:58,2021-06-19 10:06:44.500,37.3527220800,-121.9157729100,20.0040,,,,
1787575439.072,2026-08-24 17:43:59,2021-06-19 10:06:44.600,37.3527217600,-121.9157729200,19.9730,,,,
1787575439.173,2026-08-24 17:43:59,2021-06-19 10:06:44.700,37.3527222000,-121.9157728800,19.9620,,,,
1787575439.274,2026-08-24 17:43:59,2021-06-19 10:06:44.800,37.3527219400,-121.9157729400,20.0900,,,,
1787575439.375,2026-08-24 17:43:59,2021-06-19 10:06:44.900,37.3527218000,-121.9157731800,20.0120,,,,
1787575439.475,2026-08-24 17:43:59,2021-06-19 10:06:45.000,37.3527217600,-121.9157730700,19.9640,,,,
1787575439.576,2026-08-24 17:43:59,2021-06-19 10:06:45.100,37.3527217700,-121.9157728800,20.0520,,,,
1787575439.676,2026-08-24 17:43:59,2021-06-19 10:06:45.200,37.3527219000,-121.9157729300,20.1980,,,,
1787575439.777,2026-08-24 17:43:59,2021-06-19 10:06:45.300,37.3527217400,-121.9157729900,20.1320,,,,
1787575439.878,2026-08-24 17:43:59,2021-06-19 10:06:45.400,37.3527215000,-121.9157729000,20.1060,,,,
1787575439.978,2026-08-24 17:43:59,2021-06-19 10:06:45.500,37.3527218100,-121.9157727800,20.1890,,,,
1787575440.078,2026-08-24 17:44:00,2021-06-19 10:06:45.600,37.3527216300,-121.9157730600,20.2270,,,,
1787575440.179,2026-08-24 17:44:00,2021-06-19 10:06:45.700,37.3527217300,-121.9157731700,20.1220,,,,
1787575440.280,2026-08-24 17:44:00,2021-06-19 10:06:45.800,37.3527215100,-121.9157730000,20.1030,,,,
1787575440.380,2026-08-24 17:44:00,2021-06-19 10:06:45.900,37.3527214000,-121.9157731400,20.1360,,,,
1787575440.480,2026-08-24 17:44:00,2021-06-19 10:06:46.000,37.3527217300,-121.9157731700,19.9230,,,,
1787575440.581,2026-08-24 17:44:00,2021-06-19 10:06:46.100,37.3527219300,-121.9157732900,19.8930,,,,
1787575440.681,2026-08-24 17:44:00,2021-06-19 10:06:46.200,37.3527218300,-121.9157732400,19.9590,,,,
1787575440.781,2026-08-24 17:44:00,2021-06-19 10:06:46.300,37.3527215900,-121.9157731800,20.0130,,,,
1787575440.882,2026-08-24 17:44:00,2021-06-19 10:06:46.400,37.3527215300,-121.9157731800,19.8960,,,,
1787575440.983,2026-08-24 17:44:00,2021-06-19 10:06:46.500,37.3527219200,-121.9157732400,19.8590,,,,
1787575441.084,2026-08-24 17:44:01,2021-06-19 10:06:46.600,37.3527219000,-121.9157732000,20.0490,,,,
1787575441.185,2026-08-24 17:44:01,2021-06-19 10:06:46.700,37.3527220800,-121.9157729800,19.9960,,,,
1787575441.286,2026-08-24 17:44:01,2021-06-19 10:06:46.800,37.3527218900,-121.9157728600,19.9120,,,,
1787575441.387,2026-08-24 17:44:01,2021-06-19 10:06:46.900,37.3527217400,-121.9157730500,19.9080,,,,
1787575441.488,2026-08-24 17:44:01,2021-06-19 10:06:47.000,37.3527220100,-121.9157729400,20.0100,,,,
1787575441.589,2026-08-24 17:44:01,2021-06-19 10:06:47.100,37.3527220000,-121.9157729700,19.8620,,,,
1787575441.689,2026-08-24 17:44:01,2021-06-19 10:06:47.200,37.3527218200,-121.9157730500,19.8180,,,,
1787575441.790,2026-08-24 17:44:01,2021-06-19 10:06:47.300,37.3527217100,-121.9157728900,19.8520,,,,
1787575441.891,2026-08-24 17:44:01,2021-06-19 10:06:47.400,37.3527218000,-121.9157729200,19.8960,,,,
1787575441.992,2026-08-24 17:44:01,2021-06-19 10:06:47.500,37.3527220600,-121.9157731200,19.7750,,,,
1787575442.092,2026-08-24 17:44:02,2021-06-19 10:06:47.600,37.3527216500,-121.9157730400,19.8170,,,,
1787575442.193,2026-08-24 17:44:02,2021-06-19 10:06:47.700,37.3527215600,-121.9157728400,19.8750,,,,
1787575442.294,2026-08-24 17:44:02,2021-06-19 10:06:47.800,37.3527213800,-121.9157727600,19.9060,,,,
1787575442.399,2026-08-24 17:44:02,2021-06-19 10:06:48.000,37.3527213700,-121.9157729200,19.8770,,,,
1787575442.600,2026-08-24 17:44:02,2021-06-19 10:06:48.100,37.3527213700,-121.9157728000,20.0340,,,,
1787575442.701,2026-08-24 17:44:02,2021-06-19 10:06:48.200,37.3527211600,-121.9157728900,19.9140,,,,
1787575442.801,2026-08-24 17:44:02,2021-06-19 10:06:48.300,37.3527211100,-121.9157729300,19.9370,,,,
1787575442.902,2026-08-24 17:44:02,2021-06-19 10:06:48.400,37.3527212200,-121.9157728000,19.9430,,,,
1787575443.003,2026-08-24 17:44:03,2021-06-19 10:06:48.500,37.3527214400,-121.9157726200,19.9770,,,,
1787575443.103,2026-08-24 17:44:03,2021-06-19 10:06:48.600,37.3527212300,-121.9157726900,19.9610,,,,
1787575443.204,2026-08-24 17:44:03,2021-06-19 10:06:48.700,37.3527215500,-121.9157726500,19.9830,,,,
1787575443.304,2026-08-24 17:44:03,2021-06-19 10:06:48.800,37.3527213800,-121.9157723200,20.1250,,,,
1787575443.405,2026-08-24 17:44:03,2021-06-19 10:06:48.900,37.3527212200,-121.9157722900,20.1220,,,,
1787575443.506,2026-08-24 17:44:03,2021-06-19 10:06:49.000,37.3527213800,-121.9157724500,20.0250,,,,
1787575443.606,2026-08-24 17:44:03,2021-06-19 10:06:49.100,37.3527213500,-121.9157723000,20.0830,,,,
1787575443.707,2026-08-24 17:44:03,2021-06-19 10:06:49.200,37.3527214500,-121.9157722900,20.2620,,,,
1787575443.808,2026-08-24 17:44:03,2021-06-19 10:06:49.300,37.3527212400,-121.9157722400,20.1710,,,,
1787575443.909,2026-08-24 17:44:03,2021-06-19 10:06:49.400,37.3527212000,-121.9157722800,20.0790,,,,
1787575444.010,2026-08-24 17:44:04,2021-06-19 10:06:49.500,37.3527212700,-121.9157723400,19.9970,,,,
1787575444.110,2026-08-24 17:44:04,2021-06-19 10:06:49.600,37.3527213100,-121.9157724800,20.1280,,,,
1787575444.211,2026-08-24 17:44:04,2021-06-19 10:06:49.700,37.3527212500,-121.9157725700,19.9930,,,,
1787575444.311,2026-08-24 17:44:04,2021-06-19 10:06:49.800,37.3527209600,-121.9157724500,20.0020,,,,
1787575444.412,2026-08-24 17:44:04,2021-06-19 10:06:49.900,37.3527210100,-121.9157724400,20.0400,,,,
1787575444.513,2026-08-24 17:44:04,2021-06-19 10:06:50.000,37.3527211500,-121.9157724600,20.0020,,,,
1787575444.613,2026-08-24 17:44:04,2021-06-19 10:06:50.100,37.3527216300,-121.9157725000,19.9940,,,,
1787575444.714,2026-08-24 17:44:04,2021-06-19 10:06:50.200,37.3527215100,-121.9157724400,20.0330,,,,
1787575444.814,2026-08-24 17:44:04,2021-06-19 10:06:50.300,37.3527215000,-121.9157720100,20.1880,,,,
1787575444.915,2026-08-24 17:44:04,2021-06-19 10:06:50.400,37.3527214900,-121.9157720100,20.0870,,,,
1787575445.016,2026-08-24 17:44:05,2021-06-19 10:06:50.500,37.3527218300,-121.9157722800,19.9910,,,,
1787575445.120,2026-08-24 17:44:05,2021-06-19 10:06:50.600,37.3527217200,-121.9157722500,20.0720,,,,
1787575445.221,2026-08-24 17:44:05,2021-06-19 10:06:50.700,37.3527218800,-121.9157721700,20.1040,,,,
1787575445.323,2026-08-24 17:44:05,2021-06-19 10:06:50.900,37.3527215700,-121.9157722400,19.9410,,,,
1787575445.424,2026-08-24 17:44:05,2021-06-19 10:06:51.000,37.3527218500,-121.9157724400,19.9140,,,,
1787575445.523,2026-08-24 17:44:05,2021-06-19 10:06:51.100,37.3527217500,-121.9157723100,19.9510,,,,
1787575445.624,2026-08-24 17:44:05,2021-06-19 10:06:51.200,37.3527216300,-121.9157724700,19.8720,,,,
1787575445.734,2026-08-24 17:44:05,2021-06-19 10:06:51.300,37.3527215500,-121.9157724400,19.9030,,,,
1787575445.835,2026-08-24 17:44:05,2021-06-19 10:06:51.400,37.3527217000,-121.9157723700,20.0080,,,,
1787575445.936,2026-08-24 17:44:05,2021-06-19 10:06:51.500,37.3527219900,-121.9157726000,19.8880,,,,
1787575446.037,2026-08-24 17:44:06,2021-06-19 10:06:51.600,37.3527217300,-121.9157725500,19.9110,,,,
1787575446.138,2026-08-24 17:44:06,2021-06-19 10:06:51.700,37.3527219300,-121.9157724500,19.9200,,,,
1787575446.238,2026-08-24 17:44:06,2021-06-19 10:06:51.800,37.3527219900,-121.9157722500,20.0810,,,,
1787575446.339,2026-08-24 17:44:06,2021-06-19 10:06:51.900,37.3527219600,-121.9157725300,20.0030,,,,
1787575446.440,2026-08-24 17:44:06,2021-06-19 10:06:52.000,37.3527219800,-121.9157727600,19.8220,,,,
1787575446.540,2026-08-24 17:44:06,2021-06-19 10:06:52.100,37.3527222700,-121.9157725200,19.9050,,,,
1787575446.641,2026-08-24 17:44:06,2021-06-19 10:06:52.200,37.3527221800,-121.9157723000,20.0070,,,,
1787575446.742,2026-08-24 17:44:06,2021-06-19 10:06:52.300,37.3527222000,-121.9157724800,19.9840,,,,
1787575446.843,2026-08-24 17:44:06,2021-06-19 10:06:52.400,37.3527221000,-121.9157724200,19.9900,,,,
1787575446.944,2026-08-24 17:44:06,2021-06-19 10:06:52.500,37.3527221300,-121.9157725200,19.9880,,,,
1787575447.045,2026-08-24 17:44:07,2021-06-19 10:06:52.600,37.3527221600,-121.9157723400,20.1250,,,,
1787575447.146,2026-08-24 17:44:07,2021-06-19 10:06:52.700,37.3527224200,-121.9157726100,20.0410,,,,
1787575447.247,2026-08-24 17:44:07,2021-06-19 10:06:52.800,37.3527222600,-121.9157724600,20.0960,,,,
1787575447.347,2026-08-24 17:44:07,2021-06-19 10:06:52.900,37.3527221200,-121.9157724100,20.2420,,,,
1787575447.448,2026-08-24 17:44:07,2021-06-19 10:06:53.000,37.3527220800,-121.9157726100,20.1380,,,,
1787575447.549,2026-08-24 17:44:07,2021-06-19 10:06:53.100,37.3527222500,-121.9157725300,20.0820,,,,
1787575447.649,2026-08-24 17:44:07,2021-06-19 10:06:53.200,37.3527223800,-121.9157727200,20.0920,,,,
1787575447.749,2026-08-24 17:44:07,2021-06-19 10:06:53.300,37.3527220700,-121.9157725400,20.1470,,,,
1787575447.850,2026-08-24 17:44:07,2021-06-19 10:06:53.400,37.3527217800,-121.9157725500,19.9710,,,,
1787575447.950,2026-08-24 17:44:07,2021-06-19 10:06:53.500,37.3527220600,-121.9157727900,19.8380,,,,
1787575448.051,2026-08-24 17:44:08,2021-06-19 10:06:53.600,37.3527220500,-121.9157728500,19.9760,,,,
1787575448.152,2026-08-24 17:44:08,2021-06-19 10:06:53.700,37.3527222100,-121.9157727100,20.0560,,,,
1787575448.252,2026-08-24 17:44:08,2021-06-19 10:06:53.800,37.3527218900,-121.9157725900,19.9300,,,,
1787575448.353,2026-08-24 17:44:08,2021-06-19 10:06:53.900,37.3527216900,-121.9157727200,19.9290,,,,
1787575448.454,2026-08-24 17:44:08,2021-06-19 10:06:54.000,37.3527218500,-121.9157729400,19.9500,,,,
1787575448.555,2026-08-24 17:44:08,2021-06-19 10:06:54.100,37.3527220600,-121.9157729000,20.0080,,,,
1787575448.656,2026-08-24 17:44:08,2021-06-19 10:06:54.200,37.3527220000,-121.9157728100,19.9290,,,,
1787575448.756,2026-08-24 17:44:08,2021-06-19 10:06:54.300,37.3527218700,-121.9157729300,19.8960,,,,
1787575448.856,2026-08-24 17:44:08,2021-06-19 10:06:54.400,37.3527218900,-121.9157727800,19.9650,,,,
1787575448.957,2026-08-24 17:44:08,2021-06-19 10:06:54.500,37.3527220200,-121.9157731200,19.8720,,,,
1787575449.057,2026-08-24 17:44:09,2021-06-19 10:06:54.600,37.3527217800,-121.9157732700,19.8250,,,,
1787575449.158,2026-08-24 17:44:09,2021-06-19 10:06:54.700,37.3527217500,-121.9157732600,19.7850,,,,
1787575449.258,2026-08-24 17:44:09,2021-06-19 10:06:54.800,37.3527215100,-121.9157731300,19.8190,,,,
1787575449.359,2026-08-24 17:44:09,2021-06-19 10:06:54.900,37.3527216800,-121.9157733100,19.8120,,,,
1787575449.460,2026-08-24 17:44:09,2021-06-19 10:06:55.000,37.3527216000,-121.9157737800,19.6890,,,,
1787575449.561,2026-08-24 17:44:09,2021-06-19 10:06:55.100,37.3527216600,-121.9157735000,19.7630,,,,
1787575449.661,2026-08-24 17:44:09,2021-06-19 10:06:55.200,37.3527216700,-121.9157733400,19.9420,,,,
1787575449.762,2026-08-24 17:44:09,2021-06-19 10:06:55.300,37.3527212300,-121.9157734700,19.8650,,,,
1787575449.863,2026-08-24 17:44:09,2021-06-19 10:06:55.400,37.3527214900,-121.9157733400,19.8780,,,,
1787575449.964,2026-08-24 17:44:09,2021-06-19 10:06:55.500,37.3527216300,-121.9157733800,19.8610,,,,
1787575450.065,2026-08-24 17:44:10,2021-06-19 10:06:55.600,37.3527215300,-121.9157733700,20.0100,,,,
1787575450.165,2026-08-24 17:44:10,2021-06-19 10:06:55.700,37.3527214700,-121.9157734100,19.8720,,,,
1787575450.267,2026-08-24 17:44:10,2021-06-19 10:06:55.800,37.3527215700,-121.9157733800,19.8900,,,,
1787575450.368,2026-08-24 17:44:10,2021-06-19 10:06:55.900,37.3527215100,-121.9157733300,19.9700,,,,
1787575450.468,2026-08-24 17:44:10,2021-06-19 10:06:56.000,37.3527214400,-121.9157732900,19.9780,,,,
1787575450.569,2026-08-24 17:44:10,2021-06-19 10:06:56.100,37.3527214400,-121.9157732500,19.9520,,,,
1787575450.669,2026-08-24 17:44:10,2021-06-19 10:06:56.200,37.3527214900,-121.9157732100,20.0000,,,,
1787575450.770,2026-08-24 17:44:10,2021-06-19 10:06:56.300,37.3527216600,-121.9157732200,20.1260,,,,
1787575450.871,2026-08-24 17:44:10,2021-06-19 10:06:56.400,37.3527217600,-121.9157730800,20.1210,,,,
1787575450.972,2026-08-24 17:44:10,2021-06-19 10:06:56.500,37.3527219200,-121.9157731300,20.0350,,,,
1787575451.073,2026-08-24 17:44:11,2021-06-19 10:06:56.600,37.3527218000,-121.9157730300,20.1310,,,,
1787575451.174,2026-08-24 17:44:11,2021-06-19 10:06:56.700,37.3527217600,-121.9157729900,20.3310,,,,
1787575451.274,2026-08-24 17:44:11,2021-06-19 10:06:56.800,37.3527214300,-121.9157729700,20.2500,,,,
1787575451.375,2026-08-24 17:44:11,2021-06-19 10:06:56.900,37.3527213700,-121.9157729000,20.1720,,,,
1787575451.475,2026-08-24 17:44:11,2021-06-19 10:06:57.000,37.3527214000,-121.9157729900,20.0990,,,,
1787575451.576,2026-08-24 17:44:11,2021-06-19 10:06:57.100,37.3527216300,-121.9157729200,20.2000,,,,
